Slaughterhouse-Five,Kurt Vonnegut Jr.,4.08,9780385333849,"'Classics', 'Fiction', 'Science Fiction', 'War', 'Historical Fiction', 'Literature', 'Novels', 'Time Travel', 'American', 'Fantasy'",Paperback,275,Dial Press,"'Hugo Award Nominee for Best SF Novel (1970)', 'Nebula Award Nominee for Best Novel (1969)', 'National Book Award Finalist for Fiction (1970)', ""Chicago Publishers' Award (1970)""",1129210,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440319389l/4981.jpg,8.5
Frankenstein: The 1818 Text,"Mary Wollstonecraft Shelley, Charlotte Gordon (Goodreads Author) (Introduction)",3.81,9780143131847,"'Classics', 'Fiction', 'Horror', 'Science Fiction', 'Gothic', 'Fantasy', 'School', 'Literature', 'Novels', '19th Century'",Paperback,288,Penguin Classics,,1162638,89.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498841231l/35031085.jpg,8.75
The Giver,Lois Lowry (Goodreads Author),4.13,9780385732550,"'Young Adult', 'Fiction', 'Classics', 'Dystopia', 'Science Fiction', 'Fantasy', 'School', 'Childrens', 'Middle Grade', 'Read For School'",Paperback,208,Ember,"'Newbery Medal (1994)', ""Mythopoeic Fantasy Award Nominee for Children's Literature (1994)"", 'Golden Duck Award for Young Adult (Hal Clement Award) (1994)', 'Garden State Book Award for Teen Fiction Grades 6-8 (1996)', ""Buckeye Children's Book Award for Grade 6-8 (1997)"", 'Grand Canyon Reader Award for Teen Book (1995)', 'Maryland Black-Eyed Susan Book Award for Grade 6-9 (1995)', 'Golden Sower Award for Young Adult (1995)', ""Pennsylvania Young Readers' Choice Award for Grades 3-8 (1995)"", 'Soaring Eagle Book Award Nominee (1996)', ""Pacific Northwest Library Association Young Reader's Choice Award for Senior (1996)"", 'Boston Globe-Horn Book Award Nominee for Fiction (1993)', 'New Mexico Land of Enchantment Award (1997)', 'Eliot Rosewater Indiana High School Book Award (1997)', ""William Allen White Children's Book Award (1996)"", 'Wyoming Indian Paintbrush Nominee (1996)', ""NSK Neustadt Prize for Children's Literature Nominee (2013)"", 'Oklahoma Sequoyah Award for YA (1996)', ""Rebecca Caudill Young Readers' Book Award (1996)"", 'Hea Lasteraamat (2010)', 'Premi Protagonista Jove for Categoria 13-14 anys (2016)', 'Margaret A. Edwards Award (2007)'",1785054,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1342493368l/3636.jpg,7.15
Catch-22,Joseph Heller,3.98,9780684833392,"'Classics', 'Fiction', 'War', 'Historical Fiction', 'Humor', 'Literature', 'Novels', 'Unfinished', 'American', 'Historical'",Paperback,453,Simon & Schuster,'National Book Award Finalist for Fiction (1962)',723147,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463157317l/168668.jpg,3.32
Dune,Frank Herbert,4.23,9780593099322,"'Science Fiction', 'Fiction', 'Fantasy', 'Classics', 'Science Fiction Fantasy', 'Space Opera', 'Audiobook', 'Novels', 'Adventure', 'Adult'",Hardcover,661,Ace Books,"'Hugo Award for Best Novel (1966)', 'Nebula Award for Best Novel (1965)', 'Seiun Award 星雲賞 for Best Foreign Novel (1974)'",765785,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555447414l/44767458.jpg,29.34
The Stand,"Stephen King (Goodreads Author), Bernie Wrightson (Illustrator)",4.34,9780385199575,"'Horror', 'Fiction', 'Fantasy', 'Science Fiction', 'Post Apocalyptic', 'Thriller', 'Dystopia', 'Apocalyptic', 'Audiobook', 'Classics'",Hardcover,1153,Doubleday Books,"'Locus Award Nominee for Best SF Novel (1979)', 'World Fantasy Award Nominee for Best Novel (1979)', 'Gandalf Award Nominee (1979)', 'Balrog Award Nominee for Best Novel (1979) (1980)'",616021,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1213131305l/149267.jpg,8.38
Watership Down,Richard Adams,4.06,9780380395866,"'Classics', 'Fiction', 'Fantasy', 'Young Adult', 'Animals', 'Childrens', 'Adventure', 'Literature', 'Novels', 'Audiobook'",Mass Market Paperback,478,Avon Books,"'Mythopoeic Fantasy Award Nominee (1975)', ""Guardian Children's Fiction Prize (1973)"", 'Audie Award Nominee for Best Male Narrator (2020)', 'Boston Globe-Horn Book Award (1975)', 'California Young Readers Medal for Young Adult (1977)', 'Carnegie Medal (1972)'",433754,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405136931l/76620.jpg,5.25
Great Expectations,"Charles Dickens, Παυλίνα Παμπούδη (Translator), Marisa Sestino (Translator)",3.78,9780192833594,"'Classics', 'Fiction', 'Literature', 'Historical Fiction', 'School', 'Novels', '19th Century', 'Classic Literature', 'British Literature', 'Victorian'",Paperback,505,Oxford University Press,"'Audie Award for Classic (2010)', 'Премія імені Максима Рильського (1993)'",651506,87.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327920219l/2623.jpg,0.85
Little Women,Louisa May Alcott,4.09,9780451529305,"'Classics', 'Fiction', 'Historical Fiction', 'Young Adult', 'Romance', 'Historical', 'Literature', 'Childrens', 'Classic Literature', 'Novels'",Paperback,449,Signet Classics,,1681583,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562690475l/1934._SY475_.jpg,5.51
Harry Potter and the Deathly Hallows,J.K. Rowling,4.62,9780545010221,"'Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Adventure', 'Audiobook', 'Middle Grade', 'Classics', 'Science Fiction Fantasy'",Hardcover,759,Arthur A. Levine Books / Scholastic Inc.,"'Locus Award Nominee for Best Young Adult Novel (2008)', 'Odyssey Award Nominee (2008)', 'Audie Award (2008)', 'Books I Loved Best Yearly (BILBY) Awards for Older Readers (2008)', 'Teen Read Award Nominee for Best All-Time-Fave (2010)', 'Puddly Award for Fiction (2008)', 'Andre Norton Award (2007)', 'Carnegie Medal Nominee (2008)'",2811637,98.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474171184l/136251._SY475_.jpg,2.85
Outlander,Diana Gabaldon (Goodreads Author),4.23,9780440242949,"'Historical Fiction', 'Romance', 'Fantasy', 'Fiction', 'Time Travel', 'Historical', 'Historical Romance', 'Adult', 'Audiobook', 'Scotland'",Mass Market Paperback,850,Dell Publishing Company,"'RITA Award by Romance Writers of America for Best Romance of 1991 & nominee for Best First Book & nominee for Single Title Historical Romance (1992)', 'Puddly Award for Romance (2001)'",824014,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529065012l/10964._SY475_.jpg,5.98
My Sister's Keeper,Jodi Picoult (Goodreads Author),4.08,9780743454537,"'Fiction', 'Contemporary', 'Chick Lit', 'Young Adult', 'Drama', 'Adult', 'Adult Fiction', 'Realistic Fiction', 'Family', 'Novels'",Paperback,423,Washington Square Press,"'Audie Award for Multi-Voiced Performance (2005)', ""Pennsylvania Young Readers' Choice Award for Young Adults (2007)"", 'ALA Alex Award (2005)', 'Lincoln Award (2006)', 'Green Mountain Book Award (2007)', 'Missouri Gateway Readers Award Nominee (2007)'",1056676,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369504683l/10917.jpg,2.76
Matilda,"Roald Dahl, Quentin Blake (Illustrator)",4.32,9780141301068,"'Childrens', 'Fiction', 'Classics', 'Fantasy', 'Young Adult', 'Middle Grade', 'Humor', 'Audiobook', 'Magic', 'Juvenile'",Paperback,240,Puffin Books,"'Odyssey Award Nominee (2014)', 'Prijs van de Nederlandse Kinderjury for 10-12 jaar en 13-16 jaar (1989)', ""Audie Award for Children's Titles Ages 8-12 (2014)"", 'Books I Loved Best Yearly (BILBY) Awards for Read Aloud (1990), Younger Readers (1997) (1990)', ""West Australian Young Readers' Book Award (WAYRBA) for Younger Readers (1989)"", ""Blue Peter Book Award for Voter's Award - Book that Made Me Laugh the Loudest (2000)"", ""Red House Children's Book Award (1989)"", 'Maryland Black-Eyed Susan Book Award for Book Award (1992)', ""Massachusetts Children's Book Award (1992)"", ""Nevada Young Readers' Award for Intermediate Category  (1992)"", ""Beehive Book Award for Children's Fiction (1991)"", 'Indian Paintbrush Book Award (1991)', 'Bluestem Book Award Nominee (2016)', ""Virginia Reader's Choice for Elementary (1990)"", ""Rebecca Caudill Young Readers' Book Award (1991)""",647667,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388793265l/39988.jpg,6.01
The Color Purple,Alice Walker,4.22,9780143135692,"'Classics', 'Fiction', 'Historical Fiction', 'Feminism', 'Historical', 'LGBT', 'African American', 'Literature', 'Novels', 'Adult'",Paperback,304,Penguin Books,"'Pulitzer Prize for Fiction (1983)', 'National Book Award for Fiction (Hardcover) (1983)', 'National Book Critics Circle Award Nominee for Fiction (1982)', 'Townsend Prize for Fiction (1984)'",521200,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1572261616l/52892857._SX318_SY475_.jpg,13.75
A Tree Grows in Brooklyn,Betty Smith,4.27,9780061120077,"'Classics', 'Fiction', 'Historical Fiction', 'Young Adult', 'Coming Of Age', 'Historical', 'Literature', 'New York', 'Novels', 'Book Club'",Paperback,496,HarperCollins Publishers,'Audie Award for Classic (2002)',388454,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327883484l/14891.jpg,5.01
A Clockwork Orange,Anthony Burgess,3.99,9780393341768,"'Classics', 'Fiction', 'Science Fiction', 'Dystopia', 'Literature', 'Novels', 'Horror', 'Thriller', 'Crime', 'Modern Classics'",Paperback,240,W. W. Norton & Company,'Prometheus Hall of Fame Award (2008)',601048,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1549260060l/41817486.jpg,13.05
The Road,Cormac McCarthy,3.97,9780307265432,"'Fiction', 'Science Fiction', 'Dystopia', 'Post Apocalyptic', 'Classics', 'Horror', 'Literature', 'Novels', 'Apocalyptic', 'Contemporary'",Hardcover,241,Alfred A. Knopf,"'Pulitzer Prize for Fiction (2007)', 'Locus Award Nominee for Best SF Novel (2007)', 'James Tait Black Memorial Prize for Fiction (2006)', 'The Quill Award for General Fiction (2007)', 'Puddly Award for Fiction (2010)', 'National Book Critics Circle Award Nominee for Fiction (2006)', 'Believer Book Award (2006)', 'Tähtivaeltaja Award (2009)', 'Cena Akademie SFFH for Kniha roku (Book of the Year) (2008)', 'Prix des libraires du Québec for Lauréats hors Québec (2009)', 'International Dublin Literary Award Nominee (2008)', 'The Rooster -- The Morning News Tournament of Books (2007)'",716197,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1600241424l/6288.jpg,6.83
The Brothers Karamazov,"Fyodor Dostoyevsky, Fyodor Dostoyevsky, Richard Pevear (Translator), Larissa Volokhonsky (Translator)",4.32,9780374528379,"'Classics', 'Fiction', 'Russia', 'Literature', 'Russian Literature', 'Philosophy', 'Novels', '19th Century', 'Classic Literature', 'Religion'",Paperback,796,"Farrar, Straus and Giroux",,243271,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427728126l/4934.jpg,5.51
Angela's Ashes,Frank McCourt,4.11,9780007205233,"'Nonfiction', 'Memoir', 'Biography', 'Classics', 'Ireland', 'Autobiography', 'Biography Memoir', 'History', 'Irish Literature', 'Historical'",Paperback,452,Harper Perennial,"'Pulitzer Prize for Biography or Autobiography (1997)', 'American Booksellers Book Of The Year  Award for Adult Trade (1997)', 'Audie Award for Nonfiction, Abridged (1997)', 'Los Angeles Times Book Prize for Biography (1996)', 'Exclusive Books Boeke Prize (1997)', 'National Book Critics Circle Award for Biography/Autobiography (1996)'",539576,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348317139l/252577.jpg,2.76
Vampire Academy,Richelle Mead (Goodreads Author),4.12,9781595141743,"'Young Adult', 'Fantasy', 'Vampires', 'Paranormal', 'Romance', 'Urban Fantasy', 'Fiction', 'Supernatural', 'Paranormal Romance', 'Magic'",Paperback,332,Razorbill,,548959,92.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361098973l/345627.jpg,3.33
The Poisonwood Bible,Barbara Kingsolver,4.06,9780060786502,"'Fiction', 'Historical Fiction', 'Africa', 'Classics', 'Historical', 'Literary Fiction', 'Literature', 'Novels', 'Religion', 'Adult Fiction'",Hardcover,546,Harper Perennial Modern Classics,"'Pulitzer Prize Nominee for Fiction (1999)', 'Orange Prize Nominee for Fiction Shortlist (1999)', 'Book Sense Book of the Year Award for Adult (2000)', 'PEN/Faulkner Award for Fiction Nominee (1999)', 'Independent Publisher Book Award (IPPY) for Audio Fiction - Unabridged (1999)', 'Exclusive Books Boeke Prize (2000)', 'Puddly Award for Novel (2001)', 'International Dublin Literary Award Nominee (2000)'",658743,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412242487l/7244.jpg,4.12
The Golden Compass,Philip Pullman,3.99,9780679879244,"'Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Science Fiction', 'Science Fiction Fantasy', 'Steampunk', 'Middle Grade', 'Audiobook'",Hardcover,399,Alfred A. Knopf Books for Young Readers,"""Guardian Children's Fiction Prize (1996)"", ""Audie Award for Children's Titles (2000)"", 'Lincoln Award Nominee (2005)', 'Carnegie Medal (1995)'",1284131,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505766203l/119322._SX318_.jpg,1.61
Don Quixote,"Miguel de Cervantes Saavedra, John Rutherford (Translator), Roberto González Echevarría (Introduction)",3.88,9780142437230,"'Classics', 'Fiction', 'Literature', 'Spanish Literature', 'Adventure', 'Novels', 'Historical Fiction', 'Spain', 'Humor', 'Classic Literature'",Paperback,1023,Penguin Books,"'Will Eisner Comic Industry Awards Nominee for Best Adaptation from Another Medium & Best Humor Publication (2014)', 'Βραβείο Λογοτεχνικής Μετάφρασης ΕΚΕΜΕΛ for Ισπανόφωνη Λογοτεχνία (2010)', 'Premio de traducción literaria Valle Inclán for John Rutherford (2002)'",209688,90.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546112331l/3836._SY475_.jpg,9.04
Atlas Shrugged,"Ayn Rand, Leonard Peikoff (Goodreads Author) (Introduction)",3.69,9780452011878,"'Classics', 'Philosophy', 'Literature', 'Politics', 'Science Fiction', 'Dystopia', 'Economics', 'Novels', 'Audiobook', 'Fiction'",Paperback,1168,Plume,"'Prometheus Hall of Fame Award (1983)', 'National Book Award Finalist for Fiction (1958)'",353814,80.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405868167l/662.jpg,4.41
Harry Potter and the Prisoner of Azkaban,"J.K. Rowling, Mary GrandPré (Illustrator)",4.57,9780439655484,"'Fantasy', 'Young Adult', 'Fiction', 'Magic', 'Childrens', 'Adventure', 'Middle Grade', 'Audiobook', 'Classics', 'Science Fiction Fantasy'",Mass Market Paperback,435,Scholastic Inc.,"'Bram Stoker Award for Best Work for Young Readers (1999)', 'Hugo Award Nominee for Best Novel (2000)', 'Locus Award for Best Fantasy Novel (2000)', ""Whitbread Award for Children's Book of the Year (1999)"", ""Mythopoeic Fantasy Award for Children's Literature (2008)"", 'Books I Loved Best Yearly (BILBY) Awards for Older Readers (2005)', 'Colorado Blue Spruce Young Adult Book Award (2004)', 'Maine Student Book Award (2001)', 'Golden Archer Award for Intermediate (2001)', 'Indian Paintbrush Book Award (2004)', 'Soaring Eagle Book Award (2002)', 'Hotze de Roosprijs (2001)', 'Nestlé Smarties Book Prize for 9–11 years (1999)'",2806471,99.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499277281l/5.jpg,5.94
The Old Man and the Sea,Ernest Hemingway,3.78,9780684830490,"'Classics', 'Fiction', 'Literature', 'Novels', 'American', 'School', 'Adventure', 'Classic Literature', 'Literary Fiction', '20th Century'",Hardcover,96,Scribner,"'Pulitzer Prize for Fiction (1953)', 'Premio Bancarella (1953)', 'National Book Award Finalist for Fiction (1953)'",831152,87.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329189714l/2165.jpg,15.63
Winnie-the-Pooh,"A.A. Milne, Ernest H. Shepard (Illustrator)",4.34,9780525467564,"'Classics', 'Childrens', 'Fiction', 'Fantasy', 'Animals', 'Picture Books', 'Young Adult', 'Audiobook', 'Middle Grade', 'Juvenile'",Hardcover,145,Dutton Juvenile,,270388,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298440130l/99107.jpg,5.3
The Complete Stories and Poems,Edgar Allan Poe,4.38,9780385074070,"'Classics', 'Poetry', 'Horror', 'Fiction', 'Short Stories', 'Mystery', 'Gothic', 'Literature', 'Fantasy', 'Classic Literature'",Hardcover,821,"Doubleday & Company, Inc.",,220153,97.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327942676l/23919.jpg,5.27
Interview with the Vampire,Anne Rice,4.0,9780345476876,"'Horror', 'Fantasy', 'Fiction', 'Vampires', 'Paranormal', 'Supernatural', 'Classics', 'Gothic', 'Urban Fantasy', 'Historical Fiction'",Paperback,342,Ballantine Books,'British Fantasy Award Nominee for Best Novel (1977)',484530,93.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380631642l/43763.jpg,2.66
A Prayer for Owen Meany,John Irving (Goodreads Author),4.23,9780552135399,"'Fiction', 'Classics', 'Contemporary', 'Literature', 'Literary Fiction', 'Novels', 'Historical Fiction', 'Adult Fiction', 'Coming Of Age', 'American'",Paperback,637,Black Swan,,285954,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260470010l/4473.jpg,2.86
"Moby-Dick or, the Whale","Herman Melville, Andrew Delbanco (Introduction), Tom Quirk (Notes), Rockwell Kent (Illustrator)",3.51,9780142437247,"'Classics', 'Fiction', 'Literature', 'Adventure', 'Novels', 'Historical Fiction', 'American', 'Classic Literature', '19th Century', 'Unfinished'",Paperback,654,Penguin Classics,"'Audie Award for Solo Narration - Male (2006)', 'Премія імені Максима Рильського (1991)'",479125,79.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327940656l/153747.jpg,1.87
The Red Tent,Anita Diamant (Goodreads Author),4.18,9780312353766,"'Historical Fiction', 'Fiction', 'Historical', 'Religion', 'Book Club', 'Feminism', 'Adult', 'Adult Fiction', 'Womens', 'Novels'",Hardcover,324,St. Martin's Press,"'Book Sense Book of the Year Award for Adult Fiction (2001)', ""Boston Author's Club Award (1998)""",520252,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405739117l/4989.jpg,5.26
The Secret Life of Bees,Sue Monk Kidd (Goodreads Author),4.06,9780142001745,"'Fiction', 'Historical Fiction', 'Young Adult', 'Classics', 'Adult Fiction', 'Historical', 'Contemporary', 'Adult', 'Coming Of Age', 'Chick Lit'",Paperback,302,Penguin Books,"'Orange Prize Nominee for Fiction Longlist (2002)', 'Book Sense Book of the Year Award for Paperback (2004)', 'Lincoln Award Nominee (2005)', 'Missouri Gateway Readers Award Nominee (2005)', 'LovelyBooks Leserpreis Nominee for Allgemeine Literatur (2009)'",1116565,94.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473454532l/37435._SY475_.jpg,3.5
Clockwork Angel,"Cassandra Clare (Goodreads Author), Rita Sussekind (Translator)",4.32,9781416975861,"'Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Steampunk', 'Historical Fiction', 'Fiction', 'Urban Fantasy', 'Vampires', 'Angels'",Hardcover,481,"Simon & Schuster, Margaret K. McElderry","'RITA Award by Romance Writers of America Nominee for Young Adult Romance (2011)', ""Romantic Times Reviewers' Choice Award (RT Award) Nominee for Best Young Adult Paranormal/Fantasy Novel (2010)"", 'The Inky Awards for Silver Inky (2011)', 'Lincoln Award Nominee (2013)', 'Goodreads Choice Award Nominee for Young Adult Fantasy and for Favorite Book and for Goodreads Author (2010)', 'The Inky Awards Shortlist for Silver Inky (2011)', 'Oklahoma Sequoyah Award for High School (2013)', 'Premio El Templo de las Mil Puertas for Mejor novela extranjera perteneciente a saga (2010)'",666121,95.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1454962884l/7171637._SY475_.jpg,4.62
And Then There Were None,Agatha Christie,4.26,9780312330873,"'Mystery', 'Classics', 'Fiction', 'Crime', 'Thriller', 'Mystery Thriller', 'Audiobook', 'Adult', 'Suspense', 'Novels'",Paperback,264,St. Martin's Press,,822061,96.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391120695l/16299.jpg,4.82
Middlesex,Jeffrey Eugenides,4.01,9780312422158,"'Fiction', 'Historical Fiction', 'Contemporary', 'LGBT', 'Literary Fiction', 'Novels', 'Classics', 'Literature', 'Queer', 'Adult'",Paperback,529,Picador USA,"'Pulitzer Prize for Fiction (2003)', 'James Tait Black Memorial Prize Nominee for Fiction (2003)', 'Ambassador Book Award for Fiction (2003)', 'Audie Award for Fiction, Unabridged (2003)', 'National Book Critics Circle Award Nominee for Fiction (2002)'",581175,91.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437029776l/2187._SY475_.jpg,3.11
